X,Y,CODEPOSTAL,ZONE_ADRES,RUE_NOM,NUMERO,geometry,index_right,NUMERO_SORT_KEY
137995.484,133507.381,7100,Besonrieux,Rue Saint-Pierre,24,POINT (4.199495309304788 50.512224823361386),0,"('', 24, '')"
138008.744,133495.303,7100,Besonrieux,Rue Saint-Pierre,26,POINT (4.199682648016749 50.51211651057014),0,"('', 26, '')"
138034.308,133521.046,7100,Besonrieux,Rue Saint-Pierre,27,POINT (4.200042252324097 50.51234846516197),0,"('', 27, '')"
138023.957,133486.038,7100,Besonrieux,Rue Saint-Pierre,28,POINT (4.199897431238217 50.51203352659553),0,"('', 28, '')"
138050.804,133513.7,7100,Besonrieux,Rue Saint-Pierre,29,POINT (4.200275063840519 50.51228275873149),0,"('', 29, '')"
138038.821,133476.74,7100,Besonrieux,Rue Saint-Pierre,30,POINT (4.200107294241911 50.51195023845074),0,"('', 30, '')"
138065.068,133499.274,7100,Besonrieux,Rue Saint-Pierre,31,POINT (4.200476631082848 50.512153356139144),0,"('', 31, '')"
138051.558,133463.376,7100,Besonrieux,Rue Saint-Pierre,32,POINT (4.20028729772718 50.511830352685195),0,"('', 32, '')"
138081.253,133484.424,7100,Besonrieux,Rue Saint-Pierre,33,POINT (4.20070529473365 50.51202018029217),0,"('', 33, '')"
138092.286,133470.652,7100,Besonrieux,Rue Saint-Pierre,35,POINT (4.200861285417657 50.51189659111908),0,"('', 35, '')"
138075.731,133427.742,7100,Besonrieux,Rue Saint-Pierre,36,POINT (4.20062924257669 50.51151048746751),0,"('', 36, '')"
138102.605,133452.753,7100,Besonrieux,Rue Saint-Pierre,37,POINT (4.20100733962137 50.51173588485418),0,"('', 37, '')"
138061.757,133447.33,7100,Besonrieux,Rue Saint-Pierre,38,POINT (4.200431602834465 50.511686303490755),0,"('', 38, '')"
138112.726,133433.703,7100,Besonrieux,Rue Saint-Pierre,39,POINT (4.201150637752469 50.511564826712124),0,"('', 39, '')"
138103.742,133403.298,7100,Besonrieux,Rue Saint-Pierre,48,POINT (4.201024938611351 50.51129129889366),0,"('', 48, '')"
138095.662,133399.424,7100,Besonrieux,Rue Saint-Pierre,50,POINT (4.200911144012322 50.51125630749192),0,"('', 50, '')"
138127.45,133374.848,7100,Besonrieux,Rue Saint-Pierre,52,POINT (4.20136009132915 50.51103600749639),0,"('', 52, '')"
138147.46,133368.418,7100,Besonrieux,Rue Saint-Pierre,54,POINT (4.201642408140926 50.510978604233145),0,"('', 54, '')"
138169.502,133361.788,7100,Besonrieux,Rue Saint-Pierre,56,POINT (4.201953378926999 50.51091944312256),0,"('', 56, '')"
138237.562,133394.55,7100,Besonrieux,Rue Saint-Pierre,57,POINT (4.202911902096459 50.51121534408952),0,"('', 57, '')"
138189.981,133353.393,7100,Besonrieux,Rue Saint-Pierre,58,POINT (4.202242368428873 50.510844382145585),0,"('', 58, '')"
138229.079,133375.526,7100,Besonrieux,Rue Saint-Pierre,61,POINT (4.202792899954206 50.51104414534396),0,"('', 61, '')"
138225.331,133358.543,7100,Besonrieux,Rue Saint-Pierre,63,POINT (4.202740591396259 50.51089139021676),0,"('', 63, '')"
138235.344,133348.416,7100,Besonrieux,Rue Saint-Pierre,63,POINT (4.202882078201099 50.510800547076585),0,"('', 63, '')"
138238.216,133324.463,7100,Besonrieux,Rue Saint-Pierre,65,POINT (4.202923320361839 50.510585262876134),0,"('', 65, '')"
138236.204,133294.259,7100,Besonrieux,Rue Saint-Pierre,67,POINT (4.2028959014380645 50.51031368342041),0,"('', 67, '')"
138226.662,133270.861,7100,Besonrieux,Rue Saint-Pierre,73,POINT (4.202762108736776 50.51010314041268),0,"('', 73, '')"
138224.076,133255.967,7100,Besonrieux,Rue Saint-Pierre,75,POINT (4.202726117971404 50.5099691889852),0,"('', 75, '')"
138222.483,133240.629,7100,Besonrieux,Rue Saint-Pierre,77,POINT (4.202704140937092 50.509831265788094),0,"('', 77, '')"
138201.308,133300.635,7100,Besonrieux,Rue Saint-Pierre,88,POINT (4.202403722518603 50.51037030586435),0,"('', 88, '')"
138201.372,133275.236,7100,Besonrieux,Rue Saint-Pierre,92,POINT (4.2024054237407285 50.51014196570882),0,"('', 92, '')"
138200.611,133270.373,7100,Besonrieux,Rue Saint-Pierre,94,POINT (4.20239484785835 50.5100982312252),0,"('', 94, '')"
138199.889,133265.754,7100,Besonrieux,Rue Saint-Pierre,96,POINT (4.202384814154872 50.51005669112527),0,"('', 96, '')"
138199.102,133257.965,7100,Besonrieux,Rue Saint-Pierre,98,POINT (4.202373963807811 50.509986650866104),0,"('', 98, '')"
138186.53,133233.862,7100,Besonrieux,Rue Saint-Pierre,100,POINT (4.202197478836348 50.509769708329266),0,"('', 100, '')"
137754.06,133502.793,7100,Besonrieux,Rue Victor Godefroid,1,POINT (4.196091626152325 50.51217859919597),0,"('', 1, '')"
137768.274,133475.905,7100,Besonrieux,Rue Victor Godefroid,2,POINT (4.1962929059066845 50.51193716730486),0,"('', 2, '')"
137757.636,133506.354,7100,Besonrieux,Rue Victor Godefroid,3,POINT (4.196141927817651 50.51221068763972),0,"('', 3, '')"
137772.355,133478.398,7100,Besonrieux,Rue Victor Godefroid,4,POINT (4.196350362223029 50.51195966466109),0,"('', 4, '')"
137764.508,133513.258,7100,Besonrieux,Rue Victor Godefroid,5,POINT (4.196238590746013 50.51227289877929),0,"('', 5, '')"
137776.881,133480.344,7100,Besonrieux,Rue Victor Godefroid,6,POINT (4.196414110438184 50.511977253614624),0,"('', 6, '')"
137782.909,133483.266,7100,Besonrieux,Rue Victor Godefroid,8,POINT (4.196499003475602 50.51200364814211),0,"('', 8, '')"
137785.909,133491.348,7100,Besonrieux,Rue Victor Godefroid,10,POINT (4.196541037002268 50.512076369007126),0,"('', 10, '')"
137768.435,133526.321,7100,Besonrieux,Rue Victor Godefroid,11,POINT (4.196293531438925 50.51239041904887),0,"('', 11, '')"
137787.569,133498.949,7100,Besonrieux,Rue Victor Godefroid,12,POINT (4.196564193714074 50.51214473776063),0,"('', 12, '')"
137797.845,133545.954,7100,Besonrieux,Rue Victor Godefroid,13,POINT (4.196707545178263 50.5125675339707),0,"('', 13, '')"
137793.133,133502.419,7100,Besonrieux,Rue Victor Godefroid,14,POINT (4.19664252737688 50.51217604916054),0,"('', 14, '')"
137808.054,133550.905,7100,Besonrieux,Rue Victor Godefroid,15,POINT (4.1968513217835115 50.512612256023246),0,"('', 15, '')"
137797.592,133506.983,7100,Besonrieux,Rue Victor Godefroid,16,POINT (4.196705246175005 50.51221717282773),0,"('', 16, '')"
137816.057,133558.449,7100,Besonrieux,Rue Victor Godefroid,17,POINT (4.196963911772587 50.512680243709454),0,"('', 17, '')"
137803.144,133510.926,7100,Besonrieux,Rue Victor Godefroid,18,POINT (4.196783395479367 50.512252736233755),0,"('', 18, '')"
137818.487,133562.231,7100,Besonrieux,Rue Victor Godefroid,19,POINT (4.196998049781454 50.51271429486539),0,"('', 19, '')"
137806.682,133514.079,7100,Besonrieux,Rue Victor Godefroid,20,POINT (4.196833175196029 50.51228115560119),0,"('', 20, '')"
137822.571,133568.3,7100,Besonrieux,Rue Victor Godefroid,21,POINT (4.19705543355235 50.512768940777),0,"('', 21, '')"
137810.291,133516.783,7100,Besonrieux,Rue Victor Godefroid,22,POINT (4.1968839705966445 50.5123055398326),0,"('', 22, '')"
137817.547,133521.601,7100,Besonrieux,Rue Victor Godefroid,24,POINT (4.196986116483971 50.51234900481573),0,"('', 24, '')"
137817.418,133587.582,7100,Besonrieux,Rue Victor Godefroid,25,POINT (4.196982154253952 50.51294218249292),0,"('', 25, '')"
137823.579,133525.94,7100,Besonrieux,Rue Victor Godefroid,26,POINT (4.197071020894215 50.51238813807758),0,"('', 26, '')"
137823.315,133597.089,7100,Besonrieux,Rue Victor Godefroid,27,POINT (4.197064988523028 50.51302777414972),0,"('', 27, '')"
137829.366,133531.657,7100,Besonrieux,Rue Victor Godefroid,28A,POINT (4.197152426457811 50.51243965466086),0,"('', 28, 'A')"
137833.957,133536.262,7100,Besonrieux,Rue Victor Godefroid,28B,POINT (4.197217005793855 50.51248114937905),0,"('', 28, 'B')"
137836.906,133542.464,7100,Besonrieux,Rue Victor Godefroid,28C,POINT (4.197258382769349 50.512536967405616),0,"('', 28, 'C')"
137839.23,133547.447,7100,Besonrieux,Rue Victor Godefroid,28D,POINT (4.197290987438068 50.51258181347768),0,"('', 28, 'D')"
137762.447,133624.204,7100,Besonrieux,Rue Victor Godefroid,29,POINT (4.1962059121769615 50.51327027915564),0,"('', 29, '')"
137841.859,133552.837,7100,Besonrieux,Rue Victor Godefroid,30A,POINT (4.197327879200011 50.51263032484441),0,"('', 30, 'A')"
137844.73,133558.799,7100,Besonrieux,Rue Victor Godefroid,30B,POINT (4.197368164484222 50.51268398357742),0,"('', 30, 'B')"
137847.355,133564.203,7100,Besonrieux,Rue Victor Godefroid,30C,POINT (4.19740499955463 50.512732620698515),0,"('', 30, 'C')"
137849.688,133569.079,7100,Besonrieux,Rue Victor Godefroid,30D,POINT (4.197437734856074 50.512776504965856),0,"('', 30, 'D')"
137742.758,133664.24,7100,Besonrieux,Rue Victor Godefroid,31,POINT (4.195927002509345 50.51362979947482),0,"('', 31, '')"
137852.061,133573.999,7100,Besonrieux,Rue Victor Godefroid,32A,POINT (4.197471032759343 50.51282078561725),0,"('', 32, 'A')"
137854.664,133579.344,7100,Besonrieux,Rue Victor Godefroid,32B,POINT (4.197507559770795 50.51286889183035),0,"('', 32, 'B')"
137765.369,133646.682,7100,Besonrieux,Rue Victor Godefroid,33,POINT (4.196246376942278 50.513472420942016),0,"('', 33, '')"
137858.019,133587.995,7100,Besonrieux,Rue Victor Godefroid,34,POINT (4.197554582406953 50.512946735055415),0,"('', 34, '')"
137839.863,133604.005,7100,Besonrieux,Rue Victor Godefroid,35,POINT (4.197298078204909 50.51309029253949),0,"('', 35, '')"
137862.508,133596.423,7100,Besonrieux,Rue Victor Godefroid,36,POINT (4.197617600933328 50.5130225968569),0,"('', 36, '')"
137842.185,133609.558,7100,Besonrieux,Rue Victor Godefroid,37,POINT (4.197330636614185 50.51314026295074),0,"('', 37, '')"
137845.185,133615.886,7100,Besonrieux,Rue Victor Godefroid,39,POINT (4.197372729278656 50.5131972147457),0,"('', 39, '')"
137869.825,133609.887,7100,Besonrieux,Rue Victor Godefroid,40,POINT (4.197720329428495 50.5131437914469),0,"('', 40, '')"
137847.372,133620.933,7100,Besonrieux,Rue Victor Godefroid,41,POINT (4.197403400834046 50.51324263332043),0,"('', 41, '')"
137876.175,133623.645,7100,Besonrieux,Rue Victor Godefroid,42,POINT (4.197809414927499 50.5132676091199),0,"('', 42, '')"
137850.682,133632.026,7100,Besonrieux,Rue Victor Godefroid,43,POINT (4.197449710085652 50.513342429643494),0,"('', 43, '')"
137898.846,133627.238,7100,Besonrieux,Rue Victor Godefroid,44,POINT (4.198128944098873 50.51330037770422),0,"('', 44, '')"
137882.177,133632.265,7100,Besonrieux,Rue Victor Godefroid,44A,POINT (4.197893760352213 50.51334522806749),0,"('', 44, 'A')"
137885.617,133637.557,7100,Besonrieux,Rue Victor Godefroid,44B,POINT (4.197942091050986 50.513392874906),0,"('', 44, 'B')"
137888.527,133642.848,7100,Besonrieux,Rue Victor Godefroid,44C,POINT (4.1979829492258105 50.51344050181965),0,"('', 44, 'C')"
137854.272,133636.683,7100,Besonrieux,Rue Victor Godefroid,45,POINT (4.197500175800922 50.513384371007355),0,"('', 45, '')"
137856.308,133641.846,7100,Besonrieux,Rue Victor Godefroid,47,POINT (4.197528714842629 50.51343082928862),0,"('', 47, '')"
137891.513,133677.858,7100,Besonrieux,Rue Victor Godefroid,48,POINT (4.198023919439652 50.513755309082256),0,"('', 48, '')"
137858.471,133647.406,7100,Besonrieux,Rue Victor Godefroid,49,POINT (4.197559031704942 50.5134808592811),0,"('', 49, '')"
137863.508,133662.953,7100,Besonrieux,Rue Victor Godefroid,51,POINT (4.1976295470117275 50.51362073338653),0,"('', 51, '')"
137908.754,133733.817,7100,Besonrieux,Rue Victor Godefroid,52,POINT (4.198265203584747 50.51425874456611),0,"('', 52, '')"
137865.729,133670.879,7100,Besonrieux,Rue Victor Godefroid,55,POINT (4.197660605309131 50.513692035284464),0,"('', 55, '')"
137867.798,133677.143,7100,Besonrieux,Rue Victor Godefroid,57,POINT (4.19768957435488 50.51374839237916),0,"('', 57, '')"
137923.676,133790.067,7100,Besonrieux,Rue Victor Godefroid,60,POINT (4.198473786192631 50.514764748030096),0,"('', 60, '')"
137930.353,133801.639,7100,Besonrieux,Rue Victor Godefroid,64,POINT (4.198567557699646 50.514868919299296),0,"('', 64, '')"
137886.964,133743.878,7100,Besonrieux,Rue Victor Godefroid,65,POINT (4.197957648529452 50.514348746244735),0,"('', 65, '')"
137894.972,133769.012,7100,Besonrieux,Rue Victor Godefroid,73,POINT (4.198069746914789 50.51457486997203),0,"('', 73, '')"
137896.573,133773.769,7100,Besonrieux,Rue Victor Godefroid,75,POINT (4.198092166968799 50.51461766914423),0,"('', 75, '')"
137965.459,133865.844,7100,Besonrieux,Rue Victor Godefroid,76,POINT (4.1990604837669165 50.51544685230168),0,"('', 76, '')"
137897.969,133777.915,7100,Besonrieux,Rue Victor Godefroid,77,POINT (4.198111716341706 50.514654971101805),0,"('', 77, '')"
137968.29,133887.181,7100,Besonrieux,Rue Victor Godefroid,78,POINT (4.199099716090788 50.51563873337832),0,"('', 78, '')"
137899.696,133783.05,7100,Besonrieux,Rue Victor Godefroid,79,POINT (4.198135900838917 50.514701171140594),0,"('', 79, '')"
137977.527,133906.123,7100,Besonrieux,Rue Victor Godefroid,80,POINT (4.199229350495714 50.51580921397991),0,"('', 80, '')"
137901.792,133789.278,7100,Besonrieux,Rue Victor Godefroid,81,POINT (4.198165252922346 50.51475720501644),0,"('', 81, '')"
137983.596,133924.106,7100,Besonrieux,Rue Victor Godefroid,82,POINT (4.19931434743952 50.51597100814389),0,"('', 82, '')"
137904.224,133797.952,7100,Besonrieux,Rue Victor Godefroid,83,POINT (4.198199263693521 50.51483523574107),0,"('', 83, '')"
137994.561,133949.019,7100,Besonrieux,Rue Victor Godefroid,84,POINT (4.199468157418287 50.51619520404413),0,"('', 84, '')"
137907.872,133808.804,7100,Besonrieux,Rue Victor Godefroid,85,POINT (4.198250349681602 50.51493287203929),0,"('', 85, '')"
138005.147,133967.81,7100,Besonrieux,Rue Victor Godefroid,86,POINT (4.199616820698275 50.51636435421907),0,"('', 86, '')"
138011.593,133988.405,7100,Besonrieux,Rue Victor Godefroid,88,POINT (4.199707052254053 50.51654963807702),0,"('', 88, '')"
138018.275,134016.268,7100,Besonrieux,Rue Victor Godefroid,92,POINT (4.199800379953479 50.51680026717441),0,"('', 92, '')"
138020.139,134020.186,7100,Besonrieux,Rue Victor Godefroid,94,POINT (4.19982653782589 50.51683552860697),0,"('', 94, '')"
138035.387,134053.256,7100,Besonrieux,Rue Victor Godefroid,98,POINT (4.200040484882625 50.51713314370483),0,"('', 98, '')"
137947.955,133920.644,7100,Besonrieux,Rue Victor Godefroid,107,POINT (4.198811917038732 50.515939154889345),0,"('', 107, '')"
137950.357,133948.731,7100,Besonrieux,Rue Victor Godefroid,109,POINT (4.198844882889622 50.51619171085083),0,"('', 109, '')"
137965.26,133970.129,7100,Besonrieux,Rue Victor Godefroid,111,POINT (4.199054330893993 50.51638438753573),0,"('', 111, '')"
137973.297,133997.807,7100,Besonrieux,Rue Victor Godefroid,113,POINT (4.1991667666498245 50.516633381694625),0,"('', 113, '')"
137984.869,134016.637,7100,Besonrieux,Rue Victor Godefroid,115,POINT (4.199329331922518 50.51680290300266),0,"('', 115, '')"
137991.551,134032.89,7100,Besonrieux,Rue Victor Godefroid,117,POINT (4.199423029939446 50.516949156600404),0,"('', 117, '')"
137797.129,133476.562,7100,Besonrieux,Rue de Bois d'Haine,1,POINT (4.196699708230903 50.51194367326132),0,"('', 1, '')"
137773.575,133420.806,7100,Besonrieux,Rue de Bois d'Haine,2,POINT (4.196369440503329 50.51144192812818),0,"('', 2, '')"
137780.487,133466.563,7100,Besonrieux,Rue de Bois d'Haine,3,POINT (4.196465400144921 50.51185343501338),0,"('', 3, '')"
137778.144,133410.133,7100,Besonrieux,Rue de Bois d'Haine,4,POINT (4.196434205520614 50.51134607099935),0,"('', 4, '')"
137781.1,133395.556,7100,Besonrieux,Rue de Bois d'Haine,6,POINT (4.196476356280462 50.511215082695315),0,"('', 6, '')"
137796.799,133443.337,7100,Besonrieux,Rue de Bois d'Haine,7,POINT (4.196696136735288 50.51164496800277),0,"('', 7, '')"
137793.732,133377.2,7100,Besonrieux,Rue de Bois d'Haine,8,POINT (4.1966550482821665 50.511050321411744),0,"('', 8, '')"
137798.561,133438.921,7100,Besonrieux,Rue de Bois d'Haine,9,POINT (4.196721122515078 50.51160530396643),0,"('', 9, '')"
137795.964,133370.247,7100,Besonrieux,Rue de Bois d'Haine,10,POINT (4.196686742691858 50.51098785906747),0,"('', 10, '')"
137800.218,133434.771,7100,Besonrieux,Rue de Bois d'Haine,11,POINT (4.196744619227209 50.51156802913186),0,"('', 11, '')"
137796.277,133357.724,7100,Besonrieux,Rue de Bois d'Haine,12,POINT (4.196691563059506 50.51087528164132),0,"('', 12, '')"
137810.264,133425.429,7100,Besonrieux,Rue de Bois d'Haine,13,POINT (4.196886559301784 50.51148425125639),0,"('', 13, '')"
137799.626,133353.729,7100,Besonrieux,Rue de Bois d'Haine,14,POINT (4.196738909172005 50.5108394353858),0,"('', 14, '')"
137814.873,133391.88,7100,Besonrieux,Rue de Bois d'Haine,15,POINT (4.196952630541536 50.51118273551139),0,"('', 15, '')"
137818.351,133380.435,7100,Besonrieux,Rue de Bois d'Haine,17,POINT (4.197002037477512 50.51107991504546),0,"('', 17, '')"
137808.732,133334.803,7100,Besonrieux,Rue de Bois d'Haine,20,POINT (4.196867905981949 50.51066947621275),0,"('', 20, '')"
137801.423,133340.372,7100,Besonrieux,Rue de Bois d'Haine,20A,POINT (4.196764678757202 50.51071939093232),0,"('', 20, 'A')"
137807.668,133318.306,7100,Besonrieux,Rue de Bois d'Haine,22,POINT (4.196853441461202 50.51052114328385),0,"('', 22, '')"
137813.011,133303.273,7100,Besonrieux,Rue de Bois d'Haine,24,POINT (4.196929258114694 50.5103861047561),0,"('', 24, '')"
137811.721,133287.037,7100,Besonrieux,Rue de Bois d'Haine,26,POINT (4.196911598769752 50.51024011357921),0,"('', 26, '')"
137868.225,133322.804,7100,Besonrieux,Rue de Bois d'Haine,29,POINT (4.197707057424456 50.51056283330355),0,"('', 29, '')"
137818.794,133269.975,7100,Besonrieux,Rue de Bois d'Haine,30,POINT (4.197011870856886 50.510086869778064),0,"('', 30, '')"
137845.701,133293.881,7100,Besonrieux,Rue de Bois d'Haine,33A,POINT (4.197390440370241 50.510302345507455),0,"('', 33, 'A')"
137847.13,133290.111,7100,Besonrieux,Rue de Bois d'Haine,33B,POINT (4.197410709160362 50.510268482084),0,"('', 33, 'B')"
137848.88,133284.928,7100,Besonrieux,Rue de Bois d'Haine,37,POINT (4.197435549284105 50.51022192217412),0,"('', 37, '')"
137826.534,133261.42,7100,Besonrieux,Rue de Bois d'Haine,38,POINT (4.197121269742804 50.5100101190972),0,"('', 38, '')"
137850.381,133280.558,7100,Besonrieux,Rue de Bois d'Haine,39,POINT (4.197456852527332 50.51018266612576),0,"('', 39, '')"
137835.41,133237.145,7100,Besonrieux,Rue de Bois d'Haine,40,POINT (4.197247193806975 50.509792066279985),0,"('', 40, '')"
137841.789,133206.269,7100,Besonrieux,Rue de Bois d'Haine,42,POINT (4.197338127500496 50.5095146175676),0,"('', 42, '')"
137853.826,133268.357,7100,Besonrieux,Rue de Bois d'Haine,43,POINT (4.197505816562481 50.51007304817535),0,"('', 43, '')"
137849.84,133196.307,7100,Besonrieux,Rue de Bois d'Haine,44,POINT (4.1974519546407825 50.50942522382185),0,"('', 44, '')"
137865.057,133255.741,7100,Besonrieux,Rue de Bois d'Haine,45,POINT (4.197664563245487 50.50995985997193),0,"('', 45, '')"
137867.002,133250.145,7100,Besonrieux,Rue de Bois d'Haine,47,POINT (4.197692165485719 50.50990959108624),0,"('', 47, '')"
137866.047,133185.479,7100,Besonrieux,Rue de Bois d'Haine,48,POINT (4.197680793665719 50.50932821278683),0,"('', 48, '')"
137862.581,133241.24,7100,Besonrieux,Rue de Bois d'Haine,49,POINT (4.197630125101982 50.50982944237396),0,"('', 49, '')"
137869.681,133181.259,7100,Besonrieux,Rue de Bois d'Haine,50,POINT (4.197732162720802 50.50929034920795),0,"('', 50, '')"
137864.695,133235.278,7100,Besonrieux,Rue de Bois d'Haine,51,POINT (4.197660121750099 50.50977588657859),0,"('', 51, '')"
137883.828,133177.389,7100,Besonrieux,Rue de Bois d'Haine,52,POINT (4.197931733703966 50.50925584882475),0,"('', 52, '')"
137866.034,133230.956,7100,Besonrieux,Rue de Bois d'Haine,53,POINT (4.197679139138173 50.50973705867237),0,"('', 53, '')"
137886.887,133170.875,7100,Besonrieux,Rue de Bois d'Haine,54,POINT (4.197975070164165 50.509197349832164),0,"('', 54, '')"
137867.603,133223.894,7100,Besonrieux,Rue de Bois d'Haine,55,POINT (4.197701487720707 50.50967360243039),0,"('', 55, '')"
137902.557,133158.353,7100,Besonrieux,Rue de Bois d'Haine,56,POINT (4.19819639099793 50.50908509736414),0,"('', 56, '')"
137869.25,133218.318,7100,Besonrieux,Rue de Bois d'Haine,57,POINT (4.197724887841578 50.50962350719087),0,"('', 57, '')"
137906.259,133155.031,7100,Besonrieux,Rue de Bois d'Haine,58,POINT (4.198248689089128 50.50905530813162),0,"('', 58, '')"
137876.923,133204.646,7100,Besonrieux,Rue de Bois d'Haine,61,POINT (4.197833505316348 50.50950075173105),0,"('', 61, '')"
137921.035,133140.119,7100,Besonrieux,Rue de Bois d'Haine,62,POINT (4.198457481958205 50.5089215502631),0,"('', 62, '')"
137884.741,133205.452,7100,Besonrieux,Rue de Bois d'Haine,63,POINT (4.197943698798577 50.50950815889972),0,"('', 63, '')"
137946.808,133134.539,7100,Besonrieux,Rue de Bois d'Haine,64,POINT (4.19882100904868 50.508871913788404),0,"('', 64, '')"
137893.361,133207.987,7100,Besonrieux,Rue de Bois d'Haine,65,POINT (4.198065143244324 50.50953112648397),0,"('', 65, '')"
137952.842,133138.33,7100,Besonrieux,Rue de Bois d'Haine,66,POINT (4.198905954537281 50.50890611916103),0,"('', 66, '')"
137905.886,133187.025,7100,Besonrieux,Rue de Bois d'Haine,67,POINT (4.198242398891675 50.50934293211844),0,"('', 67, '')"
137983.451,133136.973,7100,Besonrieux,Rue de Bois d'Haine,70,POINT (4.199337523589822 50.50889454561434),0,"('', 70, '')"
137988.663,133137.375,7100,Besonrieux,Rue de Bois d'Haine,72,POINT (4.199410989457487 50.508898266119544),0,"('', 72, '')"
138025.757,133144.751,7100,Besonrieux,Rue de Bois d'Haine,78,POINT (4.199933705002081 50.508965333958194),0,"('', 78, '')"
137927.093,133170.941,7100,Besonrieux,Rue de Bois d'Haine,79,POINT (4.198541895565246 50.50919876981883),0,"('', 79, '')"
138032.479,133146.486,7100,Besonrieux,Rue de Bois d'Haine,80,POINT (4.200028416500369 50.50898106871544),0,"('', 80, '')"
137949.213,133163.394,7100,Besonrieux,Rue de Bois d'Haine,81,POINT (4.198853987646819 50.509131374577485),0,"('', 81, '')"
138037.723,133147.924,7100,Besonrieux,Rue de Bois d'Haine,82,POINT (4.20010230065388 50.50899410325756),0,"('', 82, '')"
137954.439,133163.776,7100,Besonrieux,Rue de Bois d'Haine,83,POINT (4.198927651859143 50.50913491587082),0,"('', 83, '')"
137958.824,133163.4,7100,Besonrieux,Rue de Bois d'Haine,85,POINT (4.198989483943058 50.50913162534883),0,"('', 85, '')"
138109.8,133158.812,7100,Besonrieux,Rue de Bois d'Haine,86,POINT (4.201118098768783 50.50909344967137),0,"('', 86, '')"
138124.617,133160.532,7100,Besonrieux,Rue de Bois d'Haine,88,POINT (4.201326935170894 50.50910921209385),0,"('', 88, '')"
138141.646,133164.963,7100,Besonrieux,Rue de Bois d'Haine,90,POINT (4.2015668709232905 50.50914939110546),0,"('', 90, '')"
138154.977,133176.656,7100,Besonrieux,Rue de Bois d'Haine,92,POINT (4.2017544430581895 50.50925478182553),0,"('', 92, '')"
137974.102,133160.696,7100,Besonrieux,Rue de Bois d'Haine,93,POINT (4.199204960855555 50.509107628478965),0,"('', 93, '')"
137986.611,133156.537,7100,Besonrieux,Rue de Bois d'Haine,93,POINT (4.1993814466515405 50.50907049395741),0,"('', 93, '')"
138174.104,133179.635,7100,Besonrieux,Rue de Bois d'Haine,94,POINT (4.202024003529843 50.50928194840202),0,"('', 94, '')"
138213.663,133183.335,7100,Besonrieux,Rue de Bois d'Haine,96,POINT (4.202581594403661 50.509316006014494),0,"('', 96, '')"
138236.623,133184.548,7100,Besonrieux,Rue de Bois d'Haine,98,POINT (4.2029052492046315 50.50932737068754),0,"('', 98, '')"
138251.723,133193.435,7100,Besonrieux,Rue de Bois d'Haine,100,POINT (4.203117852540885 50.50940756814721),0,"('', 100, '')"
138011.35,133189.239,7100,Besonrieux,Rue de Bois d'Haine,103,POINT (4.199729172979127 50.509364995417634),0,"('', 103, '')"
138289.734,133199.001,7100,Besonrieux,Rue de Bois d'Haine,104,POINT (4.203653563480776 50.5094583653756),0,"('', 104, '')"
138049.902,133186.196,7100,Besonrieux,Rue de Bois d'Haine,105,POINT (4.200272781175681 50.509338422809925),0,"('', 105, '')"
138308.428,133205.092,7100,Besonrieux,Rue de Bois d'Haine,106,POINT (4.203916924700189 50.50951349637654),0,"('', 106, '')"
138056.619,133189.221,7100,Besonrieux,Rue de Bois d'Haine,107,POINT (4.200367381967171 50.509365754514874),0,"('', 107, '')"
138324.804,133211.239,7100,Besonrieux,Rue de Bois d'Haine,108,POINT (4.204147605171783 50.50956908423052),0,"('', 108, '')"
138062.21,133188.699,7100,Besonrieux,Rue de Bois d'Haine,109,POINT (4.200446221247467 50.50936117514003),0,"('', 109, '')"
138342.43,133210.493,7100,Besonrieux,Rue de Bois d'Haine,110,POINT (4.204396123160579 50.509562727116474),0,"('', 110, '')"
138067.68,133189.853,7100,Besonrieux,Rue de Bois d'Haine,111,POINT (4.200523301322454 50.509371660791004),0,"('', 111, '')"
138074.253,133191.844,7100,Besonrieux,Rue de Bois d'Haine,113,POINT (4.200615905067236 50.509389693531524),0,"('', 113, '')"
138387.452,133220.214,7100,Besonrieux,Rue de Bois d'Haine,114,POINT (4.2050305511532216 50.50965101108329),0,"('', 114, '')"
138096.635,133190.078,7100,Besonrieux,Rue de Bois d'Haine,117,POINT (4.200931505708277 50.50937427023954),0,"('', 117, '')"
138126.091,133196.257,7100,Besonrieux,Rue de Bois d'Haine,123,POINT (4.2013465848306275 50.50943041587505),0,"('', 123, '')"
138136.902,133194.775,7100,Besonrieux,Rue de Bois d'Haine,125,POINT (4.2014990468401985 50.509417310567144),0,"('', 125, '')"
138144.306,133195.218,7100,Besonrieux,Rue de Bois d'Haine,127,POINT (4.20160341553972 50.50942144248926),0,"('', 127, '')"
138151.974,133198.409,7100,Besonrieux,Rue de Bois d'Haine,129,POINT (4.201711419371285 50.509450284637595),0,"('', 129, '')"
138160.3,133200.268,7100,Besonrieux,Rue de Bois d'Haine,131,POINT (4.201828741972131 50.509467165016304),0,"('', 131, '')"
138179.855,133206.877,7100,Besonrieux,Rue de Bois d'Haine,133,POINT (4.202104223326863 50.50952697435729),0,"('', 133, '')"
138221.084,133221.034,7100,Besonrieux,Rue de Bois d'Haine,143,POINT (4.202685032763406 50.50965507529161),0,"('', 143, '')"
